454,N289,-12283.40601809281
455,N243,-12283.40601809281
456,N200,-12283.40601809281
457,N192,-12283.40601809281
458,N248,-12283.40601809281
459,N210,-12283.40601809281
460,N275,-12283.40601809281
461,N260,-12283.40601809281
462,N369,-12283.40601809281
463,N313,-12283.40601809281
464,N360,-12283.40601809281
465,N214,-12283.40601809281
466,N240,-12283.40601809281
467,N296,-12283.40601809281
468,N261,-12283.40601809281
469,N350,-12283.40601809281
470,N334,-12283.40601809281
471,N273,-12283.40601809281
472,N312,-12283.40601809281
473,N235,-12283.40601809281
474,N218,-12283.40601809281
475,N361,-12283.40601809281
476,N234,-12283.40601809281
477,N310,-12283.40601809281
478,N241,-12283.40601809281
479,N330,-12283.40601809281
480,N325,-12283.40601809281
481,N356,-12283.40601809281
482,N243,-12283.40601809281
483,N222,-12283.40601809281
484,N368,-12283.40601809281
485,N329,-12283.40601809281
486,N202,-12283.40601809281
487,N253,-12283.40601809281
488,N202,-12283.40601809281
489,N213,-12283.40601809281
490,N377,-12283.40601809281
491,N273,-12283.40601809281
492,N245,-12283.40601809281
493,N258,-12283.40601809281
494,N247,-12283.40601809281
495,N232,-12283.40601809281
496,N227,-12283.40601809281
497,N328,-12283.40601809281
498,N342,-12283.40601809281
499,N196,-12283.40601809281
500,N343,-12283.40601809281
501,N235,-12283.40601809281
502,N255,-12283.40601809281
503,N355,-12283.40601809281
504,N338,-12283.40601809281
505,N335,-12283.40601809281
506,N200,-12283.40601809281
507,N352,-12283.40601809281
508,N231,-12283.40601809281
509,N217,-12283.40601809281
510,N276,-12283.40601809281
511,N325,-12283.40601809281
512,N346,-12283.40601809281
513,N366,-12283.40601809281
514,N359,-12283.40601809281
515,N201,-12283.40601809281
516,N193,-12283.40601809281
517,N353,-12283.40601809281
518,N344,-12283.40601809281
519,N221,-12283.40601809281
520,N196,-12283.40601809281
521,N250,-12283.40601809281
522,N312,-12283.40601809281
523,N357,-12283.40601809281
524,N201,-12283.40601809281
525,N219,-12283.40601809281
526,N289,-12283.40601809281
527,N271,-12283.40601809281
528,N295,-12283.40601809281
529,N207,-12283.40601809281
530,N340,-12283.40601809281
531,N318,-12283.40601809281
532,N315,-12283.40601809281
533,N238,-12283.40601809281
534,N293,-12283.40601809281
535,N209,-12283.40601809281
536,N326,-12283.40601809281
537,N196,-12283.40601809281
538,N360,-12283.40601809281
539,N215,-12283.40601809281
540,N349,-12283.40601809281
541,N200,-12283.40601809281
542,N338,-12283.40601809281
543,N203,-12283.40601809281
544,N193,-12283.40601809281
545,N286,-12283.40601809281
546,N210,-12283.40601809281
547,N271,-12283.40601809281
548,N359,-12283.40601809281
549,N307,-12283.40601809281
550,N324,-12283.40601809281
551,N299,-12283.40601809281
552,N280,-12283.40601809281
553,N266,-12283.40601809281
554,N332,-12283.40601809281
555,N336,-12283.40601809281
556,N292,-12283.40601809281
557,N337,-12283.40601809281
558,N341,-12283.40601809281
559,N351,-12283.40601809281
560,N227,-12283.40601809281
561,N284,-12283.40601809281
562,N317,-12283.40601809281
563,N239,-12283.40601809281
564,N322,-12283.40601809281
565,N283,-12283.40601809281
566,N246,-12283.40601809281
567,N268,-12283.40601809281
568,N297,-12283.40601809281
569,N211,-12283.40601809281
570,N329,-12283.40601809281
571,N242,-12283.40601809281
572,N345,-12283.40601809281
573,N351,-12283.40601809281
574,N362,-12283.40601809281
575,N342,-12283.40601809281
576,N340,-12283.40601809281
577,N270,-12283.40601809281
578,N334,-12283.40601809281
579,N336,-12283.40601809281
580,N325,-12283.40601809281
581,N217,-12283.40601809281
582,N373,-12283.40601809281
583,N338,-12283.40601809281
584,N350,-12283.40601809281
585,N322,-12283.40601809281
586,N215,-12283.40601809281
587,N227,-12283.40601809281
588,N224,-12283.40601809281
589,N376,-12283.40601809281
590,N220,-12283.40601809281
591,N241,-12283.40601809281
592,N216,-12283.40601809281
593,N219,-12283.40601809281
594,N245,-12283.40601809281
595,N252,-12283.40601809281
596,N351,-12283.40601809281
597,N364,-12283.40601809281
598,N252,-12283.40601809281
599,N276,-12283.40601809281
600,N317,-12283.40601809281
601,N281,-12283.40601809281
602,N318,-12283.40601809281
603,N332,-12283.40601809281
604,N204,-12283.40601809281
605,N359,-12283.40601809281
606,N195,-12283.40601809281
607,N305,-12283.40601809281
608,N211,-12283.40601809281
609,N202,-12283.40601809281
610,N326,-12283.40601809281
611,N367,-12283.40601809281
612,N308,-12283.40601809281
613,N339,-12283.40601809281
614,N306,-12283.40601809281
615,N315,-12283.40601809281
616,N279,-12283.40601809281
617,N257,-12283.40601809281
618,N322,-12283.40601809281
619,N360,-12283.40601809281
620,N232,-12283.40601809281
621,N241,-12283.40601809281
622,N266,-12283.40601809281
623,N229,-12283.40601809281
624,N299,-12283.40601809281
625,N347,-12283.40601809281
626,N275,-12283.40601809281
627,N209,-12283.40601809281
628,N345,-12283.40601809281
629,N240,-12283.40601809281
630,N204,-12283.40601809281
631,N251,-12283.40601809281
632,N365,-12283.40601809281
633,N348,-12283.40601809281
634,N225,-12283.40601809281
635,N198,-12283.40601809281
636,N342,-12283.40601809281
637,N261,-12283.40601809281
638,N262,-12283.40601809281
639,N372,-12283.40601809281
640,N289,-12283.40601809281
641,N246,-12283.40601809281
642,N239,-12283.40601809281
643,N331,-12283.40601809281
644,N336,-12283.40601809281
645,N279,-12283.40601809281
646,N361,-12283.40601809281
647,N196,-12283.40601809281
648,N230,-12283.40601809281
649,N228,-12283.40601809281
650,N227,-12283.40601809281
651,N362,-12283.40601809281
652,N291,-12283.40601809281
653,N234,-12283.40601809281
654,N260,-12283.40601809281
655,N242,-12283.40601809281
656,N197,-12283.40601809281
657,N267,-12283.40601809281
658,N334,-12283.40601809281
659,N236,-12283.40601809281
660,N319,-12283.40601809281
661,N268,-12283.40601809281
662,N214,-12283.40601809281
663,N374,-12283.40601809281
664,N361,-12283.40601809281
665,N352,-12283.40601809281
666,N230,-12283.40601809281
667,N287,-12283.40601809281
668,N206,-12283.40601809281
669,N300,-12283.40601809281
670,N255,-12283.40601809281
671,N317,-12283.40601809281
672,N320,-12283.40601809281
673,N273,-12283.40601809281
674,N233,-12283.40601809281
675,N362,-12283.40601809281
676,N285,-12283.40601809281
677,N247,-12283.40601809281
678,N341,-12283.40601809281
679,N239,-12283.40601809281
680,N290,-12283.40601809281
681,N284,-12283.40601809281
682,N310,-12283.40601809281
683,N269,-12283.40601809281
684,N314,-12283.40601809281
685,N348,-12283.40601809281
686,N228,-12283.40601809281
687,N215,-12283.40601809281
688,N269,-12283.40601809281
689,N343,-12283.40601809281
690,N207,-12283.40601809281
691,N370,-12283.40601809281
692,N266,-12283.40601809281
693,N298,-12283.40601809281
694,N329,-12283.40601809281
695,N337,-12283.40601809281
696,N265,-12283.40601809281
697,N294,-12283.40601809281
698,N205,-12283.40601809281
699,N311,-12283.40601809281
700,N296,-12283.40601809281
701,N321,-12283.40601809281
702,N378,-12283.40601809281
703,N238,-12283.40601809281
704,N310,-12283.40601809281
705,N359,-12283.40601809281
706,N319,-12283.40601809281
707,N332,-12283.40601809281
708,N206,-12283.40601809281
709,N286,-12283.40601809281
710,N248,-12283.40601809281
711,N289,-12283.40601809281
712,N226,-12283.40601809281
713,N212,-12283.40601809281
714,N232,-12283.40601809281
715,N356,-12283.40601809281
716,N300,-12283.40601809281
717,N309,-12283.40601809281
718,N269,-12283.40601809281
719,N310,-12283.40601809281
720,N370,-12283.40601809281
721,N275,-12283.40601809281
722,N330,-12283.40601809281
723,N199,-12283.40601809281
724,N330,-12283.40601809281
725,N278,-12283.40601809281
726,N349,-12283.40601809281
727,N247,-12283.40601809281
728,N341,-12283.40601809281
729,N329,-12283.40601809281
730,N337,-12283.40601809281
731,N273,-12283.40601809281
732,N264,-12283.40601809281
733,N231,-12283.40601809281
734,N220,-12283.40601809281
735,N371,-12283.40601809281
736,N214,-12283.40601809281
737,N285,-12283.40601809281
738,N283,-12283.40601809281
739,N307,-12283.40601809281
740,N297,-12283.40601809281
741,N221,-12283.40601809281
742,N378,-12283.40601809281
743,N314,-12283.40601809281
744,N377,-12283.40601809281
745,N345,-12283.40601809281
746,N231,-12283.40601809281
747,N333,-12283.40601809281
748,N291,-12283.40601809281
749,N311,-12283.40601809281
750,N375,-12283.40601809281
751,N343,-12283.40601809281
752,N212,-12283.40601809281
753,N208,-12283.40601809281
754,N350,-12283.40601809281
755,N358,-12283.40601809281
756,N280,-12283.40601809281
757,N207,-12283.40601809281
758,N290,-12283.40601809281
759,N230,-12283.40601809281
760,N210,-12283.40601809281
761,N247,-12283.40601809281
762,N271,-12283.40601809281
763,N363,-12283.40601809281
764,N216,-12283.40601809281
765,N242,-12283.40601809281
766,N211,-12283.40601809281
767,N288,-12283.40601809281
768,N302,-12283.40601809281
769,N344,-12283.40601809281
770,N255,-12283.40601809281
771,N293,-12283.40601809281
772,N242,-12283.40601809281
773,N249,-12283.40601809281
774,N242,-12283.40601809281
775,N213,-12283.40601809281
776,N258,-12283.40601809281
777,N345,-12283.40601809281
778,N279,-12283.40601809281
779,N229,-12283.40601809281
780,N219,-12283.40601809281
781,N358,-12283.40601809281
782,N280,-12283.40601809281
